"","soil.subsites.site_unique","soil.subsites.site_location_name","soil.subsites.site_location_visit_id","soil.subsites.subsite_id","soil.subsites.zone","soil.subsites.easting","soil.subsites.northing","soil.subsites.ten_to_twenty_barcode","soil.subsites.zero_to_ten_barcode","soil.subsites.twenty_to_thirty_barcode","soil.subsites.comments","soil.subsites.metagenomic_barcode"
"1584","NTAGFU0021-53668","NTAGFU0021",53668,"6",53,600536,8151727,"not collected","NTA051387","not collected","Next to Eucalypt sp.","NTA053005"
"1585","NTAGFU0021-53668","NTAGFU0021",53668,"7",53,600529,8151772,"NTA051389","NTA051388","NTA051390","Upper bank of gully","NTA053006"
"1586","NTAGFU0021-53668","NTAGFU0021",53668,"8",53,600569,8151738,"NTA051392","NTA051391","not collected","Open ground","NTA053007"
"1587","NTAGFU0021-53668","NTAGFU0021",53668,"9",53,600618,8151785,"NTA051394","NTA051393","not collected","Bare ground","NTA053008"
"1588","NTAGFU0025-53672","NTAGFU0025",53672,"3",53,591144,8139590,"NTA051454","NTA051453","not collected","Next to anthill","NTA053038"
"1589","NTAGFU0025-53672","NTAGFU0025",53672,"4",53,591135,8139595,"NTA051456","NTA051455","not collected","Next to Terminalia sp.","NTA053039"
"1590","NTAGFU0025-53672","NTAGFU0025",53672,"5",53,591128,8139590,"NTA051458.00","NTA051457","not collected","Next to Bauhinia sp.","NTA053040"
"1591","NTAGFU0025-53672","NTAGFU0025",53672,"6",53,591160,8139629,"NTA051460","NTA051459","not collected","Bare ground","NTA053041"
"1592","NTAGFU0025-53672","NTAGFU0025",53672,"9",53,591137,8139662,"NTA051466","NTA051465","not collected","Base of Melaleuca sp.","NTA053044"
"1593","NTAGFU0022-53669","NTAGFU0022",53669,"3",53,602695,8149971,"not collected","NTA051400","not collected","Under Eucalypt sp.","NTA  053011"
"1594","NTAGFU0022-53669","NTAGFU0022",53669,"4",53,602710,8149980,"not collected","NTA051401","not collected","Base of anthill","NTA  053012"
"1595","NTAGFU0022-53669","NTAGFU0022",53669,"5",53,602701,8149959,"not collected","not collected","not collected","Under sandstone slab","NTA  053013"
"1596","NTAGFU0022-53669","NTAGFU0022",53669,"7",53,602740,8149995,"not collected","not collected","not collected","Bare ground","NTA  053015"
"1597","NTAGFU0024-53671","NTAGFU0024",53671,"2",53,595171,8139493,"NTA051434","NTA051433","not collected","Bare ground","NTA053028"
"1598","NTAGFU0022-53669","NTAGFU0022",53669,"8",53,602719,8150038,"not collected","NTA051402","not collected","Under Eucalypt sp.","NTA  053016"
"1599","NTAGFU0024-53671","NTAGFU0024",53671,"3",53,595173,8139500,"not collected","NTA051435","not collected","Base of old anthill","NTA053029"
"1600","NTAGFU0024-53671","NTAGFU0024",53671,"7",53,595224,8139557,"not collected","not collected","not collected","Rock outcrop","NTA053033"
"1601","NTAGFU0026-53673","NTAGFU0026",53673,"4",53,543571,8252147,"NTA051481","NTA051480","NTA051482","next to Wrightii shrub","NTA053048"
"1602","NTAGFU0026-53673","NTAGFU0026",53673,"3",53,543574,8252147,"NTA051478","NTA051477","NTA051479","base of anthill","NTA 53047"
"1603","NTAGFU0026-53673","NTAGFU0026",53673,"2",53,543585,8252158,"NTA051475","NTA051474","NTA051476","Grassy area near Eucalypts","NTA 53046"
"1604","NTAGFU0026-53673","NTAGFU0026",53673,"5",53,543566,8252148,"NTA051484","NTA051483","NTA051485","grassy area","NTA053049"
"1605","NTAGFU0026-53673","NTAGFU0026",53673,"6",53,543514,8252141,"NTA051487","NTA051486","NTA051488","open area","NTA053050"
"1606","NTAGFU0026-53673","NTAGFU0026",53673,"7",53,543543,8252179,"NTA051490","NTA051489","NTA051491","middle of Eucalyptus sp. clump","NTA053051"
"1607","NTAGFU0026-53673","NTAGFU0026",53673,"9",53,543577,8252221,"NTA051495","NTA051494","NTA051496","in Bauhinia sp. clump","NTA053053"
"1608","NTAGFU0023-53670","NTAGFU0023",53670,"1",53,588440,8139751,"NTA051408","NTA051407","NTA051409","Next to Grevillea sp.","NTA053018"
"1609","NTAGFU0023-53670","NTAGFU0023",53670,"3",53,588449,8139758,"NTA051414","NTA051413","NTA051415","Base of anthill","NTA053020"
"1610","NTAGFU0023-53670","NTAGFU0023",53670,"2",53,588442,8139759,"NTA051411","NTA051410","NTA051412","Bare ground","NTA053019"
"1611","NTAGFU0023-53670","NTAGFU0023",53670,"5",53,588446,8139751,"NTA051419","NTA051418","NTA051420","Bare ground","NTA053022"
"1612","NTAGFU0023-53670","NTAGFU0023",53670,"6",53,588439,8139800,"NTA051422","NTA051421","NTA051423","Cryptogam surface","NTA053023"
"1613","NTAGFU0030-53677","NTAGFU0030",53677,"4",53,432868,8437272,"NTA  052075","NTA  052074","NTA  052076","under fallen burnt log","NTA  053084"
"1614","NTAGFU0030-53677","NTAGFU0030",53677,"5",53,432845,8437268,"NTA  052078","NTA  052077","not collected","under brachichyton sp.","NTA  053085"
"1615","NTAGFU0030-53677","NTAGFU0030",53677,"6",53,432845,8437276,"NTA  052080","NTA  052079","not collected","bare ground","NTA  053086"
"1616","NTAGFU0030-53677","NTAGFU0030",53677,"7",53,432893,8437318,"NTA  052082","NTA  052081","NTA  052083","under fallen tree","NTA  053087"
"1617","NTAGFU0030-53677","NTAGFU0030",53677,"8",53,432937,8437360,"NTA  052085","NTA  052084","not collected","near tree","NTA  053088"
"1618","NTAGFU0030-53677","NTAGFU0030",53677,"9",53,432878,8437338,"NTA  052087","NTA  052086","not collected","cryptogam surface","NTA  053089"
"1619","NTAGFU0028-53675","NTAGFU0028",53675,"3",53,549299,8272040,"NTA051531","NTA051530","Not collected","In Triodia clump","NTA  053064"
"1620","NTAGFU0028-53675","NTAGFU0028",53675,"4",53,549290,8272042,"Not collected","NTA051532","Not collected","Inside clump of Petalostigma","NTA  053065"
"1621","NTAGFU0028-53675","NTAGFU0028",53675,"5",53,549286,8272041,"Not collected","NTA051533","Not collected","Base of anthill","NTA  053066"
"1622","NTAGFU0028-53675","NTAGFU0028",53675,"6",53,549363,8272106,"Not collected","NTA051534","Not collected","Under large boulder","NTA  053067"
"1623","NTAGFU0028-53675","NTAGFU0028",53675,"7",53,549346,8272083,"Not collected","NTA051535","Not collected","bare ground","NTA  053068"
"1624","NTAGFU0028-53675","NTAGFU0028",53675,"8",53,549365,8272036,"Not collected","Not collected","Not collected","base of Eucalyptus phoenicea","NTA  053069"
"1625","NTAGFU0028-53675","NTAGFU0028",53675,"9",53,549298,8272118,"NTA051537","NTA051536","NTA051538","in pig wallow","NTA  053070"
"1626","NTAGFU0030-53677","NTAGFU0030",53677,"3",53,432859,8437282,"NTA 052072","NTA  052071","NTA 052073","cryptogam surface","NTA  053083"
"1627","NTAGFU0021-53668","NTAGFU0021",53668,"1",53,600622,8151696,"NTA051375","NTA051374","not collected","Cryptogam surface","NTA053000"
"1628","NTAGFU0021-53668","NTAGFU0021",53668,"3",53,600619,8151705,"NTA051379","NTA051378","NTA051380","Under Melaleuca sp.","NTA053002"
"1629","NTAGFU0025-53672","NTAGFU0025",53672,"7",53,591204,8139607,"NTA051462","NTA051461","not collected","Next to dead log","NTA053042"
"1630","NTAGFU0025-53672","NTAGFU0025",53672,"2",53,591132,8139580,"NTA051451","NTA051450","NTA051452","Under Melaleuca sp.","NTA053037"
"1631","NTAGFU0035-53682","NTAGFU0035",53682,"4",53,437542,8446932,"NTA052157","NTA052156","Not collected","bare ground","NTA053129"
"1632","NTAGFU0030-53677","NTAGFU0030",53677,"1",53,432852,8437268,"NTA  052067","NTA  052066","NTA 052068","base of termite mound","NTA  053081"
"1633","NTAGFU0027-53674","NTAGFU0027",53674,"1",53,549362,8266490,"NTA051500","NTA051499","not collected","next to Petalostigma","NTA053054"
"1634","NTAGFU0027-53674","NTAGFU0027",53674,"2",53,549360,8266494,"NTA051502","NTA051501","not collected","next to Eucalyptus ferrugenea","NTA053055"
"1635","NTAGFU0027-53674","NTAGFU0027",53674,"3",53,549376,8266506,"NTA051504","NTA051503","NTA051505","Cryptogam surface","NTA053056"
"1636","NTAGFU0027-53674","NTAGFU0027",53674,"4",53,549376,8266508,"NTA051507","NTA051506","not collected","next to Erythrophleum","NTA053057"
"1637","NTAGFU0027-53674","NTAGFU0027",53674,"5",53,549384,8266491,"NTA051509","NTA051508","not collected","under Eucalyptus drysdalensis","NTA053058"
"1638","NTAGFU0027-53674","NTAGFU0027",53674,"6",53,549410,8266541,"NTA051511","NTA051510","NTA051512","next to Calytrix","NTA053059"
"1639","NTAGFU0027-53674","NTAGFU0027",53674,"7",53,549395,8266558,"NTA051514","NTA051513","NTA051515","drainage line","NTA053060"
"1640","NTAGFU0027-53674","NTAGFU0027",53674,"9",53,549460,8266539,"NTA051520","NTA051519","NTA051521","base of anthill","NTA053062"
"1641","NTAGFU0029-53676","NTAGFU0029",53676,"1",53,543870,8282119,"NTA051542","NTA051541","not collected","Base of anthill","NTA053072"
"1642","NTAGFU0029-53676","NTAGFU0029",53676,"2",53,543868,8282131,"NTA051544","NTA051543","not collected","bare ground","NTA053073"
"1643","NTAGFU0029-53676","NTAGFU0029",53676,"3",53,543864,8282135,"NTA051546","NTA051545","NTA051547","base of Grevillea striata","NTA053074"
"1644","NTAGFU0029-53676","NTAGFU0029",53676,"4",53,543874,8282127,"NTA051549","NTA051548","not collected","base of dead tree","NTA053075"
"1645","NTAGFU0029-53676","NTAGFU0029",53676,"5",53,543883,8282119,"NTA051551","NTA051550","NTA051552","grassy area","NTA053076"
"1646","NTAGFU0029-53676","NTAGFU0029",53676,"6",53,543950,8282125,"NTA051554","NTA051553","not collected","near dead log","NTA053077"
"1647","NTAGFU0029-53676","NTAGFU0029",53676,"8",53,543956,8282206,"not collected","NTA051556","not collected","below Eucalyptus microtheca","NTA053079"
"1648","NTAGFU0029-53676","NTAGFU0029",53676,"9",53,543866,8282203,"not collected","NTA051557","not collected","below Bauhinia","NTA053080"
"1649","NTAGFU0032-53679","NTAGFU0032",53679,"1",53,432402,8435536,"NTA  050168","NTA  050167","NTA  050169","cryptogam depression cracking clay","NTA  053099"
"1650","NTAGFU0032-53679","NTAGFU0032",53679,"2",53,432402,8435538,"NTA  050171","NTA  050170","NTA  050172","cryptogam near termite mound","NTA053100"
"1651","NTAGFU0032-53679","NTAGFU0032",53679,"3",53,432422,8435550,"NTA  050174","NTA  050173","NTA  050175","near Melaleuca stenastacia","NTA053101"
"1652","NTAGFU0032-53679","NTAGFU0032",53679,"4",53,432416,8435518,"NTA  050177","NTA  050176","NTA  050178","near Triodia sp.","NTA053102"
"1653","NTAGFU0032-53679","NTAGFU0032",53679,"5",53,432410,8435532,"NTA  050180","NTA  050179","NTA  050181","near dead tree","NTA053103"
"1654","NTAGFU0032-53679","NTAGFU0032",53679,"6",53,432478,8435532,"NTA  050183","NTA  050182","NTA  050184","cracking clay pan","NTA053104"
"1655","NTAGFU0032-53679","NTAGFU0032",53679,"8",53,432407,8435622,"NTA  050188","NTA  050187","NTA  050189","under Eucalyptus pruinosa","NTA053106"
"1656","NTAGFU0023-53670","NTAGFU0023",53670,"7",53,588447,8139837,"NTA051425","NTA051424","not collected","Bare area","NTA053024"
"1657","NTAGFU0023-53670","NTAGFU0023",53670,"9",53,588480,8139802,"not collected","NTA051428","not collected","Under Acacia sp.","NTA053026"
"1658","NTAGFU0024-53671","NTAGFU0024",53671,"6",53,595179,8139572,"NTA051440","NTA051439","not collected","Cryptogam surface","NTA053032"
"1659","NTAGFU0024-53671","NTAGFU0024",53671,"8",53,595253,8139549,"NTA051442","NTA051441","not collected","Under Corymbia sp.","NTA053034"
"1660","NTAGFU0024-53671","NTAGFU0024",53671,"9",53,595264,8139503,"not collected","NTA051443","not collected","Under dead log","NTA053035"
"1661","NTAGFU0032-53679","NTAGFU0032",53679,"7",53,432488,8435612,"NTA  050186","NTA  050185","not collected","cryptogam under Melaleuca sp.","NTA053105"
"1662","NTAGFU0032-53679","NTAGFU0032",53679,"9",53,432438,8435622,"NTA  050191","NTA  050190","not collected","next to pig diggings","NTA053107"
"1663","NTAGFU0035-53682","NTAGFU0035",53682,"3",53,437536,8446932,"NTA052154","NTA052153","NTA052155","under deadfall tree","NTA053128"
"1664","NTAGFU0035-53682","NTAGFU0035",53682,"5",53,437548,8446934,"NTA052159","NTA052158","NTA052160","under Eucalyptus tree","NTA053130"
"1665","NTAGFU0038-53685","NTAGFU0038",53685,"1",53,380986,8375674,"NTA  052228","NTA  052227","not collected","Termite mound","NTA  053145"
"1666","NTAGFU0031-53678","NTAGFU0031",53678,"2",53,433814,8438288,"NTA 052002","NTA 052001","NTA 052003","Base of anthill","NTA053091"
"1667","NTAGFU0031-53678","NTAGFU0031",53678,"3",53,433817,8438292,"NTA 052005","NTA 052004","NTA 052006","Under Petalostigma sp.","NTA053092"
"1668","NTAGFU0031-53678","NTAGFU0031",53678,"5",53,433822,8438266,"NTA 052011","NTA 052010","NTA 052012","Under dead log","NTA053094"
"1669","NTAGFU0031-53678","NTAGFU0031",53678,"4",53,433821,8438284,"NTA 052008","NTA 052007","NTA 052009","Bare ground","NTA053093"
"1670","NTAGFU0031-53678","NTAGFU0031",53678,"6",53,433893,8438256,"NTA 052014","NTA 052013","NTA 052015","Bare ground","NTA053095"
"1671","NTAGFU0031-53678","NTAGFU0031",53678,"7",53,433853,8438302,"NTA 052017","NTA 052016","NTA 052018","Under Corymbia sp.","NTA053096"
"1672","NTAGFU0031-53678","NTAGFU0031",53678,"9",53,433809,8438317,"NTA052023","NTA052022","NTA052024","In Triodia clump","NTA053098"
"1673","NTAGFU0036-53683","NTAGFU0036",53683,"2",53,377580,8377371,"NTA  052169","NTA  052170","Not collected","Termite mound","NTA053136"
"1674","NTAGFU0036-53683","NTAGFU0036",53683,"1",53,377579,8377364,"NTA  052168","NTA  052167","Not collected","Cryptogam under Acacia sp.","NTA053135"
"1675","NTAGFU0036-53683","NTAGFU0036",53683,"3",53,377590,8377367,"NTA  052172","NTA  052171","NTA  052173","Under Eucalyptus leucofloya.","NTA053137"
"1676","NTAGFU0036-53683","NTAGFU0036",53683,"4",53,377590,8377362,"NTA  052175","NTA  052174","Not collected","Under fallen Acacia shirleyi","NTA053138"
"1677","NTAGFU0036-53683","NTAGFU0036",53683,"5",53,377601,8377364,"Not collected","NTA  052176","Not collected","Bare ground","NTA053139"
"1678","NTAGFU0036-53683","NTAGFU0036",53683,"6",53,377666,8377367,"NTA  052178","NTA  052177","Not collected","Near Tussock grass","NTA053140"
"1679","NTAGFU0036-53683","NTAGFU0036",53683,"7",53,377624,8377413,"NTA  052180","NTA  052179","Not collected","Termite mound","NTA053141"
"1680","NTAGFU0036-53683","NTAGFU0036",53683,"8",53,377665,8377452,"NTA  052182","NTA  052181","NTA  052183","Dead log","NTA053142"
"1681","NTAGFU0036-53683","NTAGFU0036",53683,"9",53,377660,8377414,"NTA  052185","NTA  052184","NTA  052186","Under  Acacia shirleyi","NTA053143"
"1682","NTAGFU0038-53685","NTAGFU0038",53685,"2",53,380994,8375688,"NTA  052230","NTA  052229","NTA  052231","Under Acacia shirleyi","NTA  053146"
"1683","NTAGFU0038-53685","NTAGFU0038",53685,"3",53,380987,8375688,"NTA  052233","NTA  052232","NTA  052234","Under fallen log","NTA  053147"
"1684","NTAGFU0038-53685","NTAGFU0038",53685,"4",53,380981,8375684,"NTA  052236","NTA  052235","NTA  052237","Under rock","NTA  053148"
"1685","NTAGFU0035-53682","NTAGFU0035",53682,"6",53,437456,8446908,"Not collected","NTA052161","Not collected","bare ground","NTA053131"
"1686","NTAGFU0035-53682","NTAGFU0035",53682,"7",53,437467,8447004,"Not collected","NTA052162","Not collected","under Lancewood","NTA053132"
"1687","NTAGFU0035-53682","NTAGFU0035",53682,"8",53,437502,8446964,"Not collected","NTA052163","Not collected","near termite mound","NTA053133"
"1688","NTAGFU0035-53682","NTAGFU0035",53682,"9",53,437533,8446992,"Not collected","NTA052164","Not collected","under Eucalypt and tussock grasses","NTA053134"
"1689","NTAGFU0033-53680","NTAGFU0033",53680,"1",53,430451,8432704,"NTA052092","NTA052091","NTA052093","under burnt log","NTA  053108"
"1690","NTAGFU0033-53680","NTAGFU0033",53680,"2",53,430461,8432694,"NTA052095","NTA052094","NTA052096","termite nest","NTA  053109"
"1691","NTAGFU0033-53680","NTAGFU0033",53680,"3",53,430452,8432684,"NTA052098","NTA052097","NTA052099","under leaf litter","NTA  053110"
"1692","NTAGFU0033-53680","NTAGFU0033",53680,"4",53,430448,8432696,"NTA052101","NTA052100","NTA052102","near burnt termite nest","NTA  053111"
"1693","NTAGFU0033-53680","NTAGFU0033",53680,"5",53,430472,8432702,"NTA052104","NTA052103","NTA052105","open ground","NTA  053112"
"1694","NTAGFU0033-53680","NTAGFU0033",53680,"6",53,430556,8432702,"NTA052107","NTA052106","NTA052108","base of burnt tree","NTA  053113"
"1695","NTAGFU0034-53681","NTAGFU0034",53681,"1",53,437560,8445340,"NTA052122","NTA052121","NTA052123","bottom of gully wash","NTA  053117"
"1696","NTAGFU0034-53681","NTAGFU0034",53681,"2",53,437560,8445329,"NTA052125","NTA052124","NTA052126","cryptogam surface","NTA  053118"
"1697","NTAGFU0034-53681","NTAGFU0034",53681,"4",53,437578,8445342,"NTA052131","NTA052130","NTA052132","near Eucalyptus sp.","NTA  053120"
"1698","NTAGFU0034-53681","NTAGFU0034",53681,"5",53,437585,8445385,"NTA052134","NTA052133","NTA052135","under dead log","NTA  053121"
"1699","NTAGFU0034-53681","NTAGFU0034",53681,"6",53,437650,8445323,"NTA052137","NTA052136","NTA052138","bare ground","NTA  053122"
"1700","NTAGFU0034-53681","NTAGFU0034",53681,"7",53,437614,8445366,"NTA052140","NTA052139","NTA052141","under dead Eucalypt sp.","NTA  053123"
"1701","NTAGFU0034-53681","NTAGFU0034",53681,"9",53,437643,8445398,"NTA052146","NTA052145","NTA052147","under rotting bark","NTA  053125"
"1702","NTAGFU0037-53684","NTAGFU0037",53684,"1",53,380737,8377475,"NTA052198","NTA052197","NTA052199","Bottom of dry wash","NTA050153"
"1703","NTAGFU0037-53684","NTAGFU0037",53684,"3",53,380740,8377479,"NTA052204","NTA052203","NTA052205","Adjacent to Eucalyptus sp.","NTA050155"
"1704","NTAGFU0037-53684","NTAGFU0037",53684,"4",53,380755,8377487,"NTA052207","NTA052206","NTA052208","Chrysopogon grass","NTA050156"
"1705","NTAGFU0037-53684","NTAGFU0037",53684,"5",53,380752,8377495,"NTA052210","NTA052209","NTA052211","Cryptogam surface","NTA050157"
"1706","NTAGFU0037-53684","NTAGFU0037",53684,"6",53,380823,8377477,"NTA052213","NTA052212","NTA052214","Under Eucalyptus sp.","NTA050158"
"1707","NTAGFU0037-53684","NTAGFU0037",53684,"8",53,380744,8377568,"NTA052219","NTA052218","NTA052220","Grass","NTA050160"
"1708","NTAGFU0037-53684","NTAGFU0037",53684,"7",53,380826,8377564,"NTA052216","NTA052215","NTA052217","Under Cathormion umbellatum","NTA050159"
"1709","NTAGFU0037-53684","NTAGFU0037",53684,"2",53,380765,8377469,"NTA052201","NTA052200","NTA052202","Cryptogam surface under dead log","NTA050154"
"1710","NTAGFU0037-53684","NTAGFU0037",53684,"9",53,380793,8377520,"NTA052222","NTA052221","NTA052223","Ephemeral channel","NTA050161"
"1711","QDAEIU0009-58881","QDAEIU0009",58881,"5",55,415005,7800795,"QDA058228","QDA058227","QDA058229","open grasses mid to low","AUG014244"
"1712","NTAGFU0034-53681","NTAGFU0034",53681,"3",53,437544,8445327,"NTA052128","NTA052127","NTA052129","old cow pat","NTA  053119"
"1713","NTAGFU0039-53686","NTAGFU0039",53686,"1",53,379656,8377124,"NTA 052258","NTA  052257","NTA  052259","Dead log","NTA  053153"
"1714","NTAGFU0039-53686","NTAGFU0039",53686,"2",53,379650,8377133,"nta  052261","nta  052260","nta  052262","Termite mound","NTA  053154"
"1715","NTAGFU0039-53686","NTAGFU0039",53686,"4",53,379672,8377148,"NTA  052267","NTA  052266","NTA  052268","Cryptogam","NTA  053156"
"1716","NTAGFU0039-53686","NTAGFU0039",53686,"5",53,379662,8377157,"NTA  052270","NTA  052269","NTA  052271","Bare ground / dry grass","NTA  053157"
"1717","NTAGFU0039-53686","NTAGFU0039",53686,"6",53,379651,8377219,"NTA  052273","NTA  052272","NTA  052274","Near Currajong tree","NTA  053158"
"1718","NTAGFU0039-53686","NTAGFU0039",53686,"7",53,379745,8377214,"NTA  052276","NTA  052275","NTA  052277","Cryptogam","NTA  053159"
"1719","NTAGFU0033-53680","NTAGFU0033",53680,"7",53,430544,8432622,"NTA 052110","NTA 052109","NTA 052111","grassy area","NTA  053114"
