"","soil.bulk.site_unique","soil.bulk.site_location_name","soil.bulk.site_location_visit_id","soil.bulk.sample_id","soil.bulk.paper_bag_weight","soil.bulk.oven_dried_weight_in_bag","soil.bulk.ring_weight","soil.bulk.gravel_weight","soil.bulk.ring_volume","soil.bulk.gravel_volume","soil.bulk.fine_earth_weight_in_bag","soil.bulk.fine_earth_weight","soil.bulk.fine_earth_volume","soil.bulk.fine_earth_bulk_density","soil.bulk.gravel_bulk_density"
"1960","SAARIV0001-58971","SAARIV0001",58971,"0",12.2,NA,148.6,NA,209.35,NA,-148.6,-160.8,209.35,-0.77,0
"1961","SAARIV0001-58971","SAARIV0001",58971,"1",12.2,NA,151,NA,209.35,NA,-151,-163.2,209.35,-0.78,0
"1962","SAARIV0001-58971","SAARIV0001",58971,"2",11.7,NA,150.6,NA,209.35,NA,-150.6,-162.3,209.35,-0.78,0
"1963","SAARIV0004-58967","SAARIV0004",58967,"0",11.5,NA,144.8,NA,209.35,NA,-144.8,-156.3,209.35,-0.75,0
"1964","SAARIV0004-58967","SAARIV0004",58967,"1",9.5,NA,NA,NA,209.35,NA,0,-9.5,209.35,-0.05,0
"1965","SAARIV0004-58967","SAARIV0004",58967,"2",11.9,NA,NA,NA,209.35,NA,0,-11.9,209.35,-0.06,0
"1966","SAARIV0006-59035","SAARIV0006",59035,"0",11.7,NA,NA,NA,209.35,NA,0,-11.7,209.35,-0.06,0
"1967","SAARIV0006-59035","SAARIV0006",59035,"1",11.5,NA,NA,NA,209.35,NA,0,-11.5,209.35,-0.05,0
"1968","WAACEK0001-58955","WAACEK0001",58955,"0",12.1,550,143.8,218.3,209.35,72,187.9,175.8,137.35,1.28,3.031944444
"1969","WAACEK0002-59008","WAACEK0002",59008,"0",9.8,385.8,144.1,6.3,209.35,4,235.4,225.6,205.35,1.1,1.575
"1970","WAACEK0002-59008","WAACEK0002",59008,"1",10.1,440.3,148.7,11.3,209.35,6,280.3,270.2,203.35,1.33,1.883333333
"1971","WAACEK0002-59008","WAACEK0002",59008,"2",9.5,420.1,141.7,8,209.35,6,270.4,260.9,203.35,1.28,1.333333333
"1972","WAACEK0003-58956","WAACEK0003",58956,"0",12,469.8,143,101.5,209.35,42,225.3,213.3,167.35,1.27,2.416666667
"1973","WAACEK0003-58956","WAACEK0003",58956,"1",12.1,475.4,141.1,137.9,209.35,59,196.4,184.3,150.35,1.23,2.337288136
"1974","SAAEYB0030-58856","SAAEYB0030",58856,"0",11.9,482.4,144.8,12.4,209.35,5,325.2,313.3,204.35,1.53,2.48
"1975","SAAKAN0002-58876","SAAKAN0002",58876,"0",11.5,412.2,151.1,16.9,209.35,12,244.2,232.7,197.35,1.18,1.408333333
"1976","SAAKAN0002-58876","SAAKAN0002",58876,"1",11.9,416.2,141.2,32.4,209.35,13,242.6,230.7,196.35,1.17,2.492307692
"1977","SAAKAN0002-58876","SAAKAN0002",58876,"2",11.7,483,151.7,22.4,209.35,9,308.9,297.2,200.35,1.48,2.488888889
"1978","VCAAUA0008-58544","VCAAUA0008",58544,"0-10cm.",6.6,315.3,151.1,NA,NA,NA,164.2,157.6,209.35,0.75,NA
"1979","WAADAL0001-58957","WAADAL0001",58957,"0",12,465.7,151,0,209.35,0,314.7,302.7,209.35,1.45,0
"1980","WAADAL0001-58957","WAADAL0001",58957,"1",12.3,440.1,150.7,0,209.35,0,289.4,277.1,209.35,1.32,0
"1981","SAAEYB0029-58855","SAAEYB0029",58855,"0",12.3,448.9,144.6,4.6,209.35,2,299.7,287.4,207.35,1.39,2.3
"1982","SAAEYB0029-58855","SAAEYB0029",58855,"1",11.6,414.8,141.1,2.5,209.35,1,271.2,259.6,208.35,1.25,2.5
"1983","SATFLB0024-58713","SATFLB0024",58713,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1984","SATFLB0024-58713","SATFLB0024",58713,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1985","SATFLB0024-58713","SATFLB0024",58713,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1986","QDABBS0007-58711","QDABBS0007",58711,"0.20-0.30",NA,NA,NA,NA,NA,NA,NA,328.8,209.35,1.57,NA
"1987","WAANOK0008-58744","WAANOK0008",58744,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1988","WAANOK0008-58744","WAANOK0008",58744,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1989","WAANOK0008-58744","WAANOK0008",58744,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1990","SASMDD0006-58759","SASMDD0006",58759,"0",6.6,474.9,144.9,NA,209.35,NA,330,323.4,209.35,1.54,0
"1991","SASMDD0006-58759","SASMDD0006",58759,"1",6.7,472.6,141.2,NA,209.35,NA,331.4,324.7,209.35,1.55,0
"1992","SASMDD0006-58759","SASMDD0006",58759,"2",6.7,469.8,148.6,NA,209.35,NA,321.2,314.5,209.35,1.5,0
"1993","SASMDD0006-58759","SASMDD0006",58759,"0",6.6,474.9,144.9,NA,209.35,NA,330,323.4,209.35,1.54,0
"1994","SASMDD0006-58759","SASMDD0006",58759,"1",6.7,472.6,141.2,NA,209.35,NA,331.4,324.7,209.35,1.55,0
"1995","SASMDD0006-58759","SASMDD0006",58759,"2",6.7,469.8,148.6,NA,209.35,NA,321.2,314.5,209.35,1.5,0
"1996","WAADAL0001-58957","WAADAL0001",58957,"2",10,437,142.9,0,209.35,0,294.1,284.1,209.35,1.36,0
"1997","TCATCH0002-58805","TCATCH0002",58805,"0-10cm.",14,371.4,150.7,13,209.35,6,207.7,193.7,203.35,0.95,2.166666667
"1998","TCATCH0002-58805","TCATCH0002",58805,"10-20cm.",14.1,366,144.8,43.9,209.35,18,177.3,163.2,191.35,0.85,2.438888889
"1999","SAAKAN0007-58878","SAAKAN0007",58878,"0",11.5,452.2,150.9,0,209.35,0,301.3,289.8,209.35,1.38,0
"2000","SAAKAN0007-58878","SAAKAN0007",58878,"1",12.3,461.1,144.6,0,209.35,0,316.5,304.2,209.35,1.45,0
"2001","SAAKAN0007-58878","SAAKAN0007",58878,"2",11.4,465.2,151.6,0,209.35,0,313.6,302.2,209.35,1.44,0
"2002","SAAKAN0011-58879","SAAKAN0011",58879,"0",11.8,438.5,143.1,6,209.35,3,289.4,277.6,206.35,1.35,2
"2003","SAAKAN0011-58879","SAAKAN0011",58879,"1",11.3,459.8,140.7,3.5,209.35,2,315.6,304.3,207.35,1.47,1.75
"2004","SAAKAN0011-58879","SAAKAN0011",58879,"2",11.9,485,144.8,0,209.35,0,340.2,328.3,209.35,1.57,0
"2005","SAAEYB0021-58834","SAAEYB0021",58834,"0",11.2,465,143.3,0,209.35,0,321.7,310.5,209.35,1.48,0
"2006","SAAEYB0021-58834","SAAEYB0021",58834,"1",11.7,458.2,143,0,209.35,0,315.2,303.5,209.35,1.45,0
"2007","SAAEYB0021-58834","SAAEYB0021",58834,"2",11.5,470.5,151,0,209.35,0,319.5,308,209.35,1.47,0
"2008","SAAEYB0022-58839","SAAEYB0022",58839,"0",11.14,467.4,144.7,0,209.35,0,322.7,311.56,209.35,1.49,0
"2009","SAAEYB0022-58839","SAAEYB0022",58839,"1",12,466.7,144.1,0,209.35,0,322.6,310.6,209.35,1.48,0
"2010","SAAEYB0022-58839","SAAEYB0022",58839,"2",11.7,470.9,143.2,0,209.35,0,327.7,316,209.35,1.51,0
"2011","SAAEYB0023-58835","SAAEYB0023",58835,"0",11.5,489.5,143.4,0,209.35,0,346.1,334.6,209.35,1.6,0
"2012","SAAEYB0023-58835","SAAEYB0023",58835,"1",11.6,481.6,143.9,0,209.35,0,337.7,326.1,209.35,1.56,0
"2013","SAAEYB0023-58835","SAAEYB0023",58835,"2",11.4,480.4,151,0,209.35,0,329.4,318,209.35,1.52,0
"2014","SAAEYB0024-58836","SAAEYB0024",58836,"0",11.6,484.1,151.5,0,209.35,0,332.6,321,209.35,1.53,0
"2015","SAAEYB0024-58836","SAAEYB0024",58836,"1",11.3,486.5,144.5,0,209.35,0,342,330.7,209.35,1.58,0
"2016","SAAEYB0024-58836","SAAEYB0024",58836,"2",11.9,482.3,141,0,209.35,0,341.3,329.4,209.35,1.57,0
"2017","SAAEYB0029-58855","SAAEYB0029",58855,"2",11.4,442.9,150.6,1.8,209.35,1,290.5,279.1,208.35,1.34,1.8
"2018","SAAEYB0031-58884","SAAEYB0031",58884,"0",12.5,449.8,148.5,2.4,209.35,1,298.9,286.4,208.35,1.37,2.4
"2019","SAAEYB0031-58884","SAAEYB0031",58884,"1",11.8,430.8,151.5,1.9,209.35,1,277.4,265.6,208.35,1.27,1.9
"2020","SAAEYB0031-58884","SAAEYB0031",58884,"2",11.9,433.5,141.2,3.8,209.35,2,288.5,276.6,207.35,1.33,1.9
"2021","SAAEYB0032-58899","SAAEYB0032",58899,"0",11.4,446.1,150.6,3.3,209.35,2,292.2,280.8,207.35,1.35,1.65
"2022","SAAEYB0032-58899","SAAEYB0032",58899,"1",11.5,449.1,148.9,3.4,209.35,2,296.8,285.3,207.35,1.38,1.7
"2023","SAAEYB0032-58899","SAAEYB0032",58899,"2",11.5,440.4,144.4,5.1,209.35,3,290.9,279.4,206.35,1.35,1.7
"2024","NTABRT0003-58872","NTABRT0003",58872,"0",14.2,338.2,144.6,0,209.35,NA,338.2,324,209.35,1.55,0
"2025","NTABRT0003-58872","NTABRT0003",58872,"1",14.2,330.6,143.3,0,209.35,NA,330.6,316.4,209.35,1.51,0
"2026","NTABRT0003-58872","NTABRT0003",58872,"2",14.2,328.8,144.5,0,209.35,NA,328.8,314.6,209.35,1.5,0
"2027","SAAEYB0033-58859","SAAEYB0033",58859,"0",11.5,452.4,141.2,10.1,209.35,3,301.1,289.6,206.35,1.4,3.366666667
"2028","SAAEYB0033-58859","SAAEYB0033",58859,"1",11.9,412.5,140.7,9,209.35,4,262.8,250.9,205.35,1.22,2.25
"2029","SAAEYB0033-58859","SAAEYB0033",58859,"2",NA,NA,NA,NA,NA,NA,0,0,0,NA,0
"2030","QDASEQ0001-58960","QDASEQ0001",58960,"0",11.6,431.1,144.6,1.3,209.35,0.5,285.2,273.6,208.85,1.31,2.6
"2031","QDASEQ0001-58960","QDASEQ0001",58960,"1",11.5,452.4,143.2,2,209.35,1,307.2,295.7,208.35,1.42,2
"2032","QDASEQ0001-58960","QDASEQ0001",58960,"2",12.1,451.4,143.7,7.8,209.35,3,299.9,287.8,206.35,1.39,2.6
"2033","QDASEQ0003-58961","QDASEQ0003",58961,"0",11.6,425.9,144,2.4,209.35,1,279.5,267.9,208.35,1.29,2.4
"2034","QDASEQ0003-58961","QDASEQ0003",58961,"1",11.7,472.2,151,23.3,209.35,9,297.9,286.2,200.35,1.43,2.588888889
"2035","QDASEQ0003-58961","QDASEQ0003",58961,"2",11.5,499.2,144.6,25.3,209.35,10,329.3,317.8,199.35,1.59,2.53
"2036","VCAAUA0008-58544","VCAAUA0008",58544,"20-30cm.",11.8,287.4,143.9,1.5,209.35,2,287.4,274.1,207.35,1.32,0.75
"2037","SAAFLB0004-58611","SAAFLB0004",58611,"0",11.6,296.8,151.5,3.1,209.35,3,142.2,130.6,206.35,0.63,1
"2038","SAAFLB0004-58611","SAAFLB0004",58611,"1",11.3,310,141.2,12.1,209.35,10,156.7,145.4,199.35,0.73,1.2
"2039","SAAFLB0004-58611","SAAFLB0004",58611,"2",12.2,328.1,142.7,22.5,209.35,11,162.9,150.7,198.35,0.76,2
"2040","SATFLB0025-58714","SATFLB0025",58714,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2041","SATFLB0025-58714","SATFLB0025",58714,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2042","SATFLB0025-58714","SATFLB0025",58714,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2043","QDABBS0008-58728","QDABBS0008",58728,"0.00-0.10",NA,NA,NA,NA,NA,NA,NA,209.7,209.35,1,NA
"2044","WAADAL0002-58743","WAADAL0002",58743,"0",11.6,359.8,144.6,0,209.35,0,215.2,203.6,209.35,0.97,0
"2045","WAADAL0002-58743","WAADAL0002",58743,"1",11.4,366.7,144,0,209.35,0,222.7,211.3,209.35,1.01,0
"2046","WAADAL0002-58743","WAADAL0002",58743,"2",11.4,345.4,141.5,0,209.35,0,203.9,192.5,209.35,0.92,0
"2047","WAAGSD0003-58980","WAAGSD0003",58980,"0",12.2,500.8,141,0,209.35,0,359.8,347.6,209.35,1.66,0
"2048","WAAGSD0003-58980","WAAGSD0003",58980,"1",12.4,499.7,144.1,0,209.35,0,355.6,343.2,209.35,1.64,0
"2049","WAAGSD0003-58980","WAAGSD0003",58980,"2",12,498.1,140.7,0,209.35,0,357.4,345.4,209.35,1.65,0
"2050","WAAGSD0004-58981","WAAGSD0004",58981,"0",12.3,420.5,143.5,0,209.35,0,277,264.7,209.35,1.26,0
"2051","WAAGSD0004-58981","WAAGSD0004",58981,"1",12.2,452.1,141.5,0,209.35,0,310.6,298.4,209.35,1.43,0
"2052","WAAGSD0004-58981","WAAGSD0004",58981,"2",9.9,474.4,141.1,0,209.35,0,333.3,323.4,209.35,1.54,0
"2053","WAAPIL0018-59001","WAAPIL0018",59001,"0",14.4,431.1,150.8,9.7,209.35,4,270.6,256.2,205.35,1.25,2.425
"2054","WAAPIL0018-59001","WAAPIL0018",59001,"1",14.2,428.9,143.6,13.5,209.35,5.5,271.8,257.6,203.85,1.26,2.454545455
"2055","WAAPIL0018-59001","WAAPIL0018",59001,"2",15,456.2,141.2,9.5,209.35,3.5,305.5,290.5,205.85,1.41,2.714285714
"2056","WAAGVD0016-59069","WAAGVD0016",59069,"1",9.5,465.7,143.2,0,209.35,0,322.5,313,209.35,1.5,0
"2057","WAAGVD0017-59064","WAAGVD0017",59064,"0",11.7,502.9,144.4,0,209.35,0,358.5,346.8,209.35,1.66,0
"2058","WAAGVD0017-59064","WAAGVD0017",59064,"1",11.4,484.4,144.1,0,209.35,0,340.3,328.9,209.35,1.57,0
"2059","WAAGVD0017-59064","WAAGVD0017",59064,"2",12.4,489.3,144.2,0,209.35,0,345.1,332.7,209.35,1.59,0
"2060","SAACHC0008-58969","SAACHC0008",58969,"0",14.6,499.3,150.7,0,209.35,0,348.6,334,209.35,1.6,NA
"2061","SAACHC0008-58969","SAACHC0008",58969,"1",14.7,496.2,141.2,0,209.35,0,355,340.3,209.35,1.63,NA
"2062","SAACHC0008-58969","SAACHC0008",58969,"2",14.1,496,141.1,0,209.35,0,354.9,340.8,209.35,1.63,NA
"2063","SAACHC0010-58970","SAACHC0010",58970,"0",14.1,450.6,150.8,0,209.35,0,299.8,285.7,209.35,1.36,NA
"2064","SAACHC0010-58970","SAACHC0010",58970,"1",13.8,459,144.8,0,209.35,0,314.2,300.4,209.35,1.43,NA
"2065","SAACHC0010-58970","SAACHC0010",58970,"2",14.9,487.7,140.7,0,209.35,0,347,332.1,209.35,1.59,NA
"2066","SAACHC0012-59022","SAACHC0012",59022,"0",14.2,491.5,151.5,0,209.35,0,340,325.8,209.35,1.56,NA
"2067","SAACHC0012-59022","SAACHC0012",59022,"1",14,502,144.7,0,209.35,0,357.3,343.3,209.35,1.64,NA
"2068","SAACHC0012-59022","SAACHC0012",59022,"2",14.6,501.1,144.2,0,209.35,0,356.9,342.3,209.35,1.64,NA
"2069","WAAGSD0002-58959","WAAGSD0002",58959,"0",12.2,387.1,140.9,0,209.35,0,246.2,234,209.35,1.12,NA
"2070","WAAGSD0002-58959","WAAGSD0002",58959,"1",12,398.7,151.6,0,209.35,0,247.1,235.1,209.35,1.12,NA
"2071","WAAGSD0002-58959","WAAGSD0002",58959,"2",12.7,363.2,151.3,0,209.35,0,211.9,199.2,209.35,0.95,NA
"2072","QDASEQ0004-58885","QDASEQ0004",58885,"0",12.1,436.9,143.3,9.6,209.35,4,284,271.9,205.35,1.32,2.4
"2073","QDASEQ0004-58885","QDASEQ0004",58885,"1",11.7,473.1,151.6,29.8,209.35,14,291.7,280,195.35,1.43,2.128571429
"2074","QDASEQ0004-58885","QDASEQ0004",58885,"2",11.5,475.4,144.6,38.3,209.35,16,292.5,281,193.35,1.45,2.39375
"2075","WAALSD0001-58945","WAALSD0001",58945,"0",13.8,491.2,140.7,0,209.35,0,350.5,336.7,209.35,1.61,NA
"2076","WAALSD0001-58945","WAALSD0001",58945,"1",13.6,532.4,148.5,0,209.35,0,383.9,370.3,209.35,1.77,NA
"2077","WAALSD0001-58945","WAALSD0001",58945,"2",14.2,504.7,159.2,0,209.35,0,345.5,331.3,209.35,1.58,NA
"2078","WAALSD0003-58975","WAALSD0003",58975,"0",13.9,500.2,140.7,0,209.35,0,359.5,345.6,209.35,1.65,NA
"2079","WAALSD0003-58975","WAALSD0003",58975,"1",14.3,507.4,141.1,0,209.35,0,366.3,352,209.35,1.68,NA
"2080","WAALSD0003-58975","WAALSD0003",58975,"2",13.8,519.7,144.6,0,209.35,0,375.1,361.3,209.35,1.73,NA
"2081","WAALSD0004-58947","WAALSD0004",58947,"0",9.9,505.2,151,0,209.35,0,354.2,344.3,209.35,1.64,NA
"2082","WAALSD0004-58947","WAALSD0004",58947,"1",9.9,479,152,0,209.35,0,327,317.1,209.35,1.51,NA
"2083","WAALSD0004-58947","WAALSD0004",58947,"2",9.9,489.1,151.4,0,209.35,0,337.7,327.8,209.35,1.57,NA
"2084","WAAMUR0001-58946","WAAMUR0001",58946,"0",10,468.2,142.7,0,209.35,0,325.5,315.5,209.35,1.51,NA
"2085","WAAMUR0001-58946","WAAMUR0001",58946,"1",11.5,494.4,150.9,0,209.35,0,343.5,332,209.35,1.59,NA
"2086","WAAMUR0001-58946","WAAMUR0001",58946,"2",11.3,489,144.8,0,209.35,0,344.2,332.9,209.35,1.59,NA
"2087","QDAEIU0006-58966","QDAEIU0006",58966,"0",11.6,414.5,142.8,12.8,209.35,4.5,258.9,247.3,204.85,1.21,2.844444444
"2088","QDAEIU0006-58966","QDAEIU0006",58966,"1",11.9,439.3,144.5,13.3,209.35,4.5,281.5,269.6,204.85,1.32,2.955555556
"2089","QDAEIU0006-58966","QDAEIU0006",58966,"2",11.5,435,141.2,8.5,209.35,3,285.3,273.8,206.35,1.33,2.833333333
"2090","WAAPIL0019-58985","WAAPIL0019",58985,"0",14.5,444,151.2,16.2,209.35,7,276.6,262.1,202.35,1.3,2.314285714
"2091","WAAPIL0023-59002","WAAPIL0023",59002,"0",13.9,471.7,143.1,15.8,209.35,6,312.8,298.9,203.35,1.47,2.633333333
"2092","WAAPIL0023-59002","WAAPIL0023",59002,"1",13.8,475.1,150.6,19.1,209.35,10,305.4,291.6,199.35,1.46,1.91
"2093","WAAPIL0023-59002","WAAPIL0023",59002,"2",13.8,473.6,142.9,3.8,209.35,1.5,326.9,313.1,207.85,1.51,2.533333333
"2094","SATFLB0004-58658","SATFLB0004",58658,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2095","SATFLB0004-58658","SATFLB0004",58658,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2096","SATFLB0004-58658","SATFLB0004",58658,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2097","QDABBS0001-58708","QDABBS0001",58708,"0.00-0.10",NA,NA,NA,NA,NA,NA,NA,197.6,191,0.91,NA
"2098","QDABBS0008-58728","QDABBS0008",58728,"0.10-0.20",NA,NA,NA,NA,NA,NA,NA,250.3,209.35,1.2,NA
"2099","WAAPIL0024-58986","WAAPIL0024",58986,"0",13.8,484.6,151.5,11.8,209.35,4.5,321.3,307.5,204.85,1.5,2.622222222
"2100","SAAGAW0007-58749","SAAGAW0007",58749,"0-10cm.",11.5,477.8,141.4,NA,209.35,NA,336.4,324.9,209.35,1.55,0
"2101","SAAGAW0007-58749","SAAGAW0007",58749,"10-20cm.",11.5,507.3,150.7,NA,209.35,NA,356.6,345.1,209.35,1.65,0
"2102","SASMDD0001-58760","SASMDD0001",58760,"0",6.6,480.6,148.9,NA,209.35,NA,331.7,325.1,209.35,1.55,0
"2103","SASMDD0001-58760","SASMDD0001",58760,"1",6.6,479.7,141.8,NA,209.35,NA,337.9,331.3,209.35,1.58,0
"2104","SASMDD0001-58760","SASMDD0001",58760,"2",6.9,472.9,141.3,NA,209.35,NA,331.6,324.7,209.35,1.55,0
"2105","TCATCH0006-58807","TCATCH0006",58807,"0-10cm.",13.9,355.5,144.1,0,209.35,0,211.4,197.5,209.35,0.94,0
"2106","TCATCH0006-58807","TCATCH0006",58807,"10-20cm.",13.8,342,141.5,0,209.35,0,200.5,186.7,209.35,0.89,0
"2107","TCATCH0006-58807","TCATCH0006",58807,"20-30cm.",14.6,355.9,143.5,26.8,209.35,14,185.6,171,195.35,0.88,1.914285714
"2108","WAAPIL0024-58986","WAAPIL0024",58986,"1",14.3,481.9,149.7,31.1,209.35,13,301.1,286.8,196.35,1.46,2.392307692
"2109","WAAPIL0024-58986","WAAPIL0024",58986,"2",14.2,480,141.2,31,209.35,12,307.8,293.6,197.35,1.49,2.583333333
"2110","WAAPIL0025-59003","WAAPIL0025",59003,"0",14.8,495.2,149.2,0.2,209.35,0,345.8,331,209.35,1.58,0
"2111","WAAPIL0025-59003","WAAPIL0025",59003,"1",14.1,542,151,2.9,209.35,1,388.1,374,208.35,1.8,2.9
"2112","WAAPIL0025-59003","WAAPIL0025",59003,"2",14,478.9,141.3,1,209.35,0.5,336.6,322.6,208.85,1.54,2
"2113","WAAPIL0026-59004","WAAPIL0026",59004,"0",13.6,495.5,144.2,3.2,209.35,1.5,348.1,334.5,207.85,1.61,2.133333333
"2114","WAAPIL0026-59004","WAAPIL0026",59004,"1",14.2,524.7,150.5,6.2,209.35,2.5,368,353.8,206.85,1.71,2.48
"2115","WAAPIL0026-59004","WAAPIL0026",59004,"2",14.2,451.2,159.2,0,209.35,0,292,277.8,209.35,1.33,0
"2116","WAAPIL0027-58987","WAAPIL0027",58987,"0",14,490,141.2,3.4,209.35,2.5,345.4,331.4,206.85,1.6,1.36
"2117","WAAPIL0027-58987","WAAPIL0027",58987,"1",14.3,503.3,143.3,12.8,209.35,5.5,347.2,332.9,203.85,1.63,2.327272727
"2118","WAAPIL0027-58987","WAAPIL0027",58987,"2",14,516.9,144.2,8.3,209.35,3,364.4,350.4,206.35,1.7,2.766666667
"2119","WAAPIL0028-58988","WAAPIL0028",58988,"0",14.1,539.1,141.2,12.1,209.35,5.5,385.8,371.7,203.85,1.82,2.2
"2120","WAAPIL0028-58988","WAAPIL0028",58988,"1",13.9,545.4,143.8,6.8,209.35,3.25,394.8,380.9,206.1,1.85,2.092307692
"2121","WAAPIL0028-58988","WAAPIL0028",58988,"2",13.9,514,159.2,16.9,209.35,5.75,337.9,324,203.6,1.59,2.939130435
"2122","WAAPIL0029-59005","WAAPIL0029",59005,"0",14.1,437.8,141,9.9,209.35,4.25,286.9,272.8,205.1,1.33,2.329411765
"2123","WAAPIL0029-59005","WAAPIL0029",59005,"1",14.4,450.4,141.4,12,209.35,5,297,282.6,204.35,1.38,2.4
"2124","WAAPIL0029-59005","WAAPIL0029",59005,"2",13.7,442.7,144.4,7.4,209.35,2.5,290.9,277.2,206.85,1.34,2.96
"2125","WAAVIB0001-59006","WAAVIB0001",59006,"0",10,431,144.9,0,209.35,0,286.1,276.1,209.35,1.32,0
"2126","WAAVIB0001-59006","WAAVIB0001",59006,"1",12.4,448.7,141.1,0,209.35,0,307.6,295.2,209.35,1.41,0
"2127","SAAEYB0025-58844","SAAEYB0025",58844,"0",12.1,315.8,144.7,15.2,209.35,8.5,155.9,143.8,200.85,0.72,1.788235294
"2128","WAAVIB0001-59006","WAAVIB0001",59006,"2",11.6,462.4,159.6,0,209.35,0,302.8,291.2,209.35,1.39,0
"2129","WAAVIB0002-59007","WAAVIB0002",59007,"0",12,433.7,144.8,20.3,209.35,9,268.6,256.6,200.35,1.28,2.255555556
"2130","NSANET0002-58710","NSANET0002",58710,"0",NA,360.8,NA,0,NA,0,NA,206.5,209.35,0.99,0
"2131","SAAKAN0008-58894","SAAKAN0008",58894,"0",11.4,390.5,141.3,0,209.35,0,249.2,237.8,209.35,1.14,0
"2132","SAAKAN0008-58894","SAAKAN0008",58894,"1",12.1,397.7,141.1,0,209.35,0,256.6,244.5,209.35,1.17,0
"2133","SAAKAN0008-58894","SAAKAN0008",58894,"2",12,429.8,159.8,0,209.35,0,270,258,209.35,1.23,0
"2134","SAAKAN0010-58895","SAAKAN0010",58895,"0",11.4,354,144.7,0,209.35,0,209.3,197.9,209.35,0.95,0
"2135","SAAKAN0010-58895","SAAKAN0010",58895,"1",11.5,365.1,141.2,0,209.35,0,223.9,212.4,209.35,1.01,0
"2136","SAAKAN0010-58895","SAAKAN0010",58895,"2",11.6,370.8,141.5,0,209.35,0,229.3,217.7,209.35,1.04,0
"2137","SAAKAN0012-58896","SAAKAN0012",58896,"0",12.2,277.8,144,25.8,209.35,7,108,95.8,202.35,0.47,3.685714286
"2138","SAAKAN0013-58880","SAAKAN0013",58880,"0",11.5,405.1,143,15,209.35,6,247.1,235.6,203.35,1.16,2.5
"2139","SAAKAN0013-58880","SAAKAN0013",58880,"1",11.6,426.1,144.3,19.7,209.35,7,262.1,250.5,202.35,1.24,2.814285714
"2140","SAAKAN0013-58880","SAAKAN0013",58880,"2",12.1,438.3,143.6,25.6,209.35,9,269.1,257,200.35,1.28,2.844444444
"2141","SAARIV0010-59037","SAARIV0010",59037,"0",14.2,363.3,158.9,0,209.35,0,204.4,190.2,209.35,0.91,0
"2142","SAARIV0010-59037","SAARIV0010",59037,"1",14.5,386.7,140.8,0,209.35,0,245.9,231.4,209.35,1.11,0
"2143","SAARIV0010-59037","SAARIV0010",59037,"2",14,410.9,144.1,0,209.35,0,266.8,252.8,209.35,1.21,0
"2144","SAAKAN0004-58623","SAAKAN0004",58623,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2145","SAAKAN0004-58623","SAAKAN0004",58623,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2146","SAAKAN0004-58623","SAAKAN0004",58623,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2147","SAANUL0005-59076","SAANUL0005",59076,"0",11.7,415,152.2,0,209.35,0,262.8,251.1,209.35,1.2,0
"2148","SAANUL0005-59076","SAANUL0005",59076,"1",10,399.8,141.5,0,209.35,0,258.3,248.3,209.35,1.19,0
"2149","SAANUL0005-59076","SAANUL0005",59076,"2",11.7,412.8,144.5,0,209.35,0,268.3,256.6,209.35,1.23,0
"2150","NSANET0002-58710","NSANET0002",58710,"1",NA,420.3,NA,0,NA,0,NA,263.9,209.35,1.26,0
"2151","SAAKAN0011-58628","SAAKAN0011",58628,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2152","SAAKAN0011-58628","SAAKAN0011",58628,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2153","SAAKAN0011-58628","SAAKAN0011",58628,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2154","SAAKAN0012-58629","SAAKAN0012",58629,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2155","SAAKAN0012-58629","SAAKAN0012",58629,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2156","SAAKAN0012-58629","SAAKAN0012",58629,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2157","SATFLB0009-58659","SATFLB0009",58659,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2158","SATFLB0009-58659","SATFLB0009",58659,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"2159","SATFLB0009-58659","SATFLB0009",58659,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
