"","site_location_name","point","estimation_2","missing","x","y"
"2791","WAALSD0004","SE","False","FALSE",-1129331.37046639,-2782471.23057144
"2792","WAALSD0004","SW","False","FALSE",-1129429.05071858,-2782479.41460076
"2793","WAAMAL0001","NE","False","FALSE",-535175.262904304,-3506276.08633693
"2794","WAAMAL0001","NW","False","FALSE",-535273.471639134,-3506279.86386311
"2795","WAAMAL0001","SE","False","FALSE",-535171.271066354,-3506376.69235142
"2796","WAAMAL0001","SW","False","FALSE",-535269.919122582,-3506382.35632674
"2797","WAAMAL0002","NE","False","FALSE",-1192856.9266961,-3638399.97184247
"2798","WAAMAL0002","NW","False","FALSE",-1192955.27580608,-3638410.21497707
"2799","WAAMAL0002","SE","False","FALSE",-1192847.01988504,-3638500.67684785
"2800","WAAMAL0002","SW","False","FALSE",-1192939.58401768,-3638509.08801615
"2801","WAAMAL0003","NE","False","FALSE",-1190774.27816953,-3644915.13827122
"2802","WAAMAL0003","NW","False","FALSE",-1190873.14332633,-3644922.30182732
"2803","WAAMAL0003","SE","False","FALSE",-1190764.92360403,-3645015.57787778
"2804","WAAMAL0003","SW","False","FALSE",-1190864.04669684,-3645022.76745989
"2805","WAAMUR0001","NE","False","FALSE",-1065427.87266798,-3092043.46750748
"2806","WAAMUR0001","NW","False","FALSE",-1065531.71933289,-3092057.42458322
"2807","WAAMUR0001","SE","False","FALSE",-1065420.0408967,-3092143.82250932
"2808","WAAMUR0001","SW","False","FALSE",-1065520.59544914,-3092151.86454665
"2809","WAAMUR0002","NE","False","FALSE",-1069278.53001518,-3101159.20112787
"2810","WAAMUR0002","NW","False","FALSE",-1069376.19904054,-3101168.59626658
"2811","WAAMUR0002","SE","False","FALSE",-1069269.63325031,-3101261.96569646
"2812","WAAMUR0002","SW","False","FALSE",-1069369.13106932,-3101269.01596226
"2813","WAAMUR0003","NE","False","FALSE",-1504339.45426467,-3003059.91175841
"2814","WAAMUR0003","NW","False","FALSE",-1504437.487866,-3003071.14832197
"2815","WAAMUR0003","SE","False","FALSE",-1504327.63237822,-3003158.39783053
"2816","WAAMUR0003","SW","False","FALSE",-1504425.7988346,-3003170.32837392
"2817","WAAMUR0004","NE","False","FALSE",-1514767.05470167,-2961229.26690546
"2818","WAAMUR0004","NW","False","FALSE",-1514864.82317648,-2961241.47949484
"2819","WAAMUR0004","SE","False","FALSE",-1514754.68886478,-2961328.70083957
"2820","WAAMUR0004","SW","False","FALSE",-1514852.8856691,-2961340.5654303
"2821","WAAMUR0005","NE","False","FALSE",-1511077.49273491,-2969463.5367058
"2822","WAAMUR0005","NW","False","FALSE",-1511175.21666756,-2969476.2933703
"2823","WAAMUR0005","SE","False","FALSE",-1511065.1180815,-2969563.22235359
"2824","WAAMUR0005","SW","False","FALSE",-1511162.96253362,-2969575.63207432
"2825","WAAMUR0006","NE","False","FALSE",-1498828.17747586,-2982257.1249736
"2826","WAAMUR0006","NW","False","FALSE",-1498925.8806061,-2982268.22491195
"2827","WAAMUR0006","SE","False","FALSE",-1498817.77736583,-2982354.44320357
"2828","WAAMUR0006","SW","False","FALSE",-1498914.21196179,-2982367.02876868
"2829","WAAMUR0007","NE","False","FALSE",-1504084.79085467,-2994683.98335519
"2830","WAAMUR0007","NW","False","FALSE",-1504182.63941216,-2994695.57516041
"2831","WAAMUR0007","SE","False","FALSE",-1504072.58963718,-2994781.92540343
"2832","WAAMUR0007","SW","False","FALSE",-1504170.72132645,-2994795.18061441
"2833","WAAMUR0008","NE","False","FALSE",-1487131.5438422,-2986587.5466956
"2834","WAAMUR0008","NW","False","FALSE",-1487229.27511715,-2986599.02559773
"2835","WAAMUR0008","SE","False","FALSE",-1487120.3511037,-2986686.51055088
"2836","WAAMUR0008","SW","False","FALSE",-1487217.67624009,-2986697.9861875
"2837","WAAMUR0028","NE","False","FALSE",-1102614.24654219,-3019172.29850119
"2838","WAAMUR0028","NW","False","FALSE",-1102712.91763513,-3019181.04950014
"2839","WAAMUR0028","SE","False","FALSE",-1102605.57242769,-3019273.20383379
"2840","WAAMUR0028","SW","False","FALSE",-1102703.69774158,-3019281.90642836
"2841","WAAMUR0029","NE","False","FALSE",-1104107.32243529,-3020454.51799067
"2842","WAAMUR0029","NW","False","FALSE",-1104205.43842573,-3020463.23243762
"2843","WAAMUR0029","SE","False","FALSE",-1104098.36298154,-3020555.39703101
"2844","WAAMUR0029","SW","False","FALSE",-1104196.4781758,-3020564.11140724
"2845","WAAMUR0030","NE","False","FALSE",-1103400.69726753,-3018522.8375761
"2846","WAAMUR0030","NW","False","FALSE",-1103499.10100915,-3018531.57063132
"2847","WAAMUR0030","SE","False","FALSE",-1103391.74480416,-3018623.71813406
"2848","WAAMUR0030","SW","False","FALSE",-1103490.42025074,-3018632.47530343
"2849","WAAMUR0031","NE","False","FALSE",-1106313.38443969,-3025070.96184127
"2850","WAAMUR0031","NW","False","FALSE",-1106411.74608449,-3025079.71881427
"2851","WAAMUR0031","SE","False","FALSE",-1106304.40377195,-3025171.84063026
"2852","WAAMUR0031","SW","False","FALSE",-1106403.02725098,-3025180.62091497
"2853","WAANOK0001","NE","False","FALSE",-626243.626556048,-1630277.51520908
"2854","WAANOK0001","NW","False","FALSE",-626342.645622777,-1630282.3986069
"2855","WAANOK0001","SE","False","FALSE",-626237.97326549,-1630372.8586372
"2856","WAANOK0001","SW","False","FALSE",-626338.307903573,-1630380.03554789
"2857","WAANOK0002","NE","False","FALSE",-626925.498597955,-1630880.47548499
"2858","WAANOK0002","NW","False","FALSE",-627025.88335179,-1630884.55674518
"2859","WAANOK0002","SE","False","FALSE",-626920.991114364,-1630976.98009543
"2860","WAANOK0002","SW","False","FALSE",-627021.210151017,-1630981.59226871
"2861","WAANOK0003","NE","False","FALSE",-621095.995373527,-1588614.54419065
"2862","WAANOK0003","NW","False","FALSE",-621196.212447527,-1588619.4623339
"2863","WAANOK0003","SE","False","FALSE",-621091.341437737,-1588712.1148451
"2864","WAANOK0003","SW","False","FALSE",-621192.024476782,-1588717.29529697
"2865","WAANOK0004","SW","False","FALSE",-598293.837659708,-1580710.81942273
"2866","WAANOK0004","NE","True","NA",-598193.837659708,-1580610.81942273
"2867","WAANOK0004","SE","True","NA",-598193.837659708,-1580710.81942273
"2868","WAANOK0004","NW","True","NA",-598293.837659708,-1580610.81942273
"2869","WAANOK0005","NE","False","FALSE",-592988.279164716,-1581875.75685401
"2870","WAANOK0005","NW","False","FALSE",-593089.073090895,-1581879.0789954
"2871","WAANOK0005","SE","False","FALSE",-592985.132394586,-1581974.80232737
"2872","WAANOK0005","SW","False","FALSE",-593085.930284244,-1581978.01493052
"2873","WAANOK0006","NW","False","FALSE",-620875.316934395,-1588087.01244066
"2874","WAANOK0006","SE","False","FALSE",-620784.717164847,-1588188.02396343
"2875","WAANOK0006","SW","False","FALSE",-620885.738227957,-1588190.35295002
"2876","WAANOK0006","NE","True","NA",-620785.738227957,-1588090.35295002
"2877","WAANOK0007","NE","False","FALSE",-591695.012943659,-1557548.44297222
"2878","WAANOK0007","NW","False","FALSE",-591785.067304564,-1557546.60820841
"2879","WAANOK0007","SE","False","FALSE",-591691.90650815,-1557646.976292
"2880","WAANOK0007","SW","False","FALSE",-591793.098409577,-1557650.18958867
"2881","WAANOK0008","NE","False","FALSE",-598498.311857402,-1580519.19196253
"2882","WAANOK0008","NW","False","FALSE",-598593.010664568,-1580518.58367564
"2883","WAANOK0008","SE","False","FALSE",-598495.126566398,-1580618.23130781
"2884","WAANOK0008","SW","False","FALSE",-598596.023490178,-1580621.4439537
"2885","WAANUL0001","NE","False","FALSE",-575216.349793475,-3471272.93654034
"2886","WAANUL0001","NW","False","FALSE",-575315.57626989,-3471278.32391914
"2887","WAANUL0001","SE","False","FALSE",-575211.955014326,-3471375.43667435
"2888","WAANUL0001","SW","False","FALSE",-575310.730043539,-3471379.24603069
"2889","WAANUL0002","NE","False","FALSE",-576239.055621099,-3467401.54039124
"2890","WAANUL0002","NW","False","FALSE",-576337.323183889,-3467405.64370013
"2891","WAANUL0002","SE","False","FALSE",-576234.247763868,-3467501.5353592
"2892","WAANUL0002","SW","False","FALSE",-576332.454832,-3467506.87955182
"2893","WAANUL0003","NE","False","FALSE",-638983.117337603,-3248407.52266481
"2894","WAANUL0003","NW","False","FALSE",-639081.248119387,-3248413.59643459
"2895","WAANUL0003","SE","False","FALSE",-638978.157146806,-3248507.37814635
"2896","WAANUL0003","SW","False","FALSE",-639076.303367806,-3248513.14171188
"2897","WAANUL0004","NE","False","FALSE",-472240.566429738,-3213285.9148015
"2898","WAANUL0004","NW","False","FALSE",-472339.823747892,-3213289.74507759
"2899","WAANUL0004","SE","False","FALSE",-472237.211500924,-3213386.78735781
"2900","WAANUL0004","SW","False","FALSE",-472334.575934736,-3213391.16743121
"2901","WAANUL0005","NE","False","FALSE",-410966.049284028,-3271525.54758107
"2902","WAANUL0005","NW","False","FALSE",-411064.84479193,-3271528.56944351
"2903","WAANUL0005","SE","False","FALSE",-410962.636596977,-3271626.69630694
"2904","WAANUL0005","SW","False","FALSE",-411061.431284555,-3271629.71814188
"2905","WAANUL0006","NE","False","FALSE",-407032.300243939,-3272885.59779491
"2906","WAANUL0006","NW","False","FALSE",-407131.083743721,-3272888.89954833
"2907","WAANUL0006","SE","False","FALSE",-407029.720663635,-3272986.7723274
"2908","WAANUL0006","SW","False","FALSE",-407127.702556869,-3272990.04729103
"2909","WAANUL0007","NE","False","FALSE",-401411.308390712,-3273810.4067294
"2910","WAANUL0007","NW","False","FALSE",-401510.331498637,-3273813.98285586
"2911","WAANUL0007","SE","False","FALSE",-401408.21126755,-3273912.18679064
"2912","WAANUL0007","SW","False","FALSE",-401506.996673313,-3273915.13257064
"2913","WAANUL0008","NE","False","FALSE",-389179.953343278,-3277538.67572565
"2914","WAANUL0008","NW","False","FALSE",-389278.689573916,-3277541.83237761
"2915","WAANUL0008","SE","False","FALSE",-389176.729875766,-3277639.51466871
"2916","WAANUL0008","SW","False","FALSE",-389275.4652886,-3277642.67129452
"2917","WAANUL0009","NE","False","FALSE",-471764.769002811,-3233767.18060653
"2918","WAANUL0009","NW","False","FALSE",-471863.054430886,-3233771.2867362
"2919","WAANUL0009","SE","False","FALSE",-471760.361412317,-3233867.69068132
"2920","WAANUL0009","SW","False","FALSE",-471859.171996738,-3233871.81820979
"2921","WAAPIL0001","NE","False","FALSE",-1395118.13673234,-2508944.66841605
"2922","WAAPIL0001","NW","False","FALSE",-1395216.448474,-2508954.32938007
"2923","WAAPIL0001","SE","False","FALSE",-1395106.6745341,-2509043.02198132
"2924","WAAPIL0001","SW","False","FALSE",-1395205.63702674,-2509054.62548953
"2925","WAAPIL0002","NE","False","FALSE",-1531309.18985064,-2410842.70342702
"2926","WAAPIL0002","NW","False","FALSE",-1531408.15642696,-2410854.32444607
"2927","WAAPIL0002","SE","False","FALSE",-1531299.14948088,-2410942.93008962
"2928","WAAPIL0002","SW","False","FALSE",-1531395.20528546,-2410954.83272696
"2929","WAAPIL0003","NE","False","FALSE",-1532915.46363107,-2405402.19753957
"2930","WAAPIL0003","NW","False","FALSE",-1533014.13914907,-2405414.10393858
"2931","WAAPIL0003","SE","False","FALSE",-1532903.96200932,-2405502.55596047
"2932","WAAPIL0003","SW","False","FALSE",-1533002.38701627,-2405514.12068488
"2933","WAAPIL0004","NE","False","FALSE",-1523279.90169692,-2387859.75801724
"2934","WAAPIL0004","NW","False","FALSE",-1523378.74613049,-2387871.28352507
"2935","WAAPIL0004","SE","False","FALSE",-1523268.76821773,-2387960.13267546
"2936","WAAPIL0004","SW","False","FALSE",-1523367.62211778,-2387971.65929146
"2937","WAAPIL0005","NE","False","FALSE",-1532586.80882856,-2408855.17445223
"2938","WAAPIL0005","NW","False","FALSE",-1532687.86056922,-2408861.43225556
"2939","WAAPIL0005","SE","False","FALSE",-1532575.99300535,-2408949.69059031
"2940","WAAPIL0005","SW","False","FALSE",-1532673.9383255,-2408962.64737812
"2941","WAAPIL0006","NE","False","FALSE",-1532400.90700309,-2407941.30831514
"2942","WAAPIL0006","NW","False","FALSE",-1532499.28776669,-2407953.17733818
"2943","WAAPIL0006","SE","False","FALSE",-1532388.20091761,-2408042.15275901
"2944","WAAPIL0006","SW","False","FALSE",-1532487.57297867,-2408052.89034618
"2945","WAAPIL0007","NE","False","FALSE",-1539611.93377779,-2421473.0701799
"2946","WAAPIL0007","NW","False","FALSE",-1539710.52389262,-2421484.7192549
"2947","WAAPIL0007","SE","False","FALSE",-1539600.00555413,-2421574.02610295
"2948","WAAPIL0007","SW","False","FALSE",-1539698.66757026,-2421585.06011771
"2949","WAAPIL0008","NE","False","FALSE",-1465231.96506591,-2411299.40438156
"2950","WAAPIL0008","NW","False","FALSE",-1465330.63215681,-2411310.4906981
"2951","WAAPIL0008","SE","False","FALSE",-1465220.75316534,-2411399.19255979
"2952","WAAPIL0008","SW","False","FALSE",-1465319.38499115,-2411410.58591731
"2953","WAAPIL0009","NE","False","FALSE",-1450420.80054745,-2433213.13488785
"2954","WAAPIL0009","NW","False","FALSE",-1450519.63172178,-2433223.83369202
"2955","WAAPIL0009","SE","False","FALSE",-1450410.18023437,-2433313.6484331
"2956","WAAPIL0009","SW","False","FALSE",-1450508.68076595,-2433324.6226074
"2957","WAAPIL0010","NE","False","FALSE",-1434823.04232935,-2429715.41009828
"2958","WAAPIL0010","NW","False","FALSE",-1434922.3583501,-2429726.97750704
"2959","WAAPIL0010","SE","False","FALSE",-1434813.27457953,-2429814.45573761
"2960","WAAPIL0010","SW","False","FALSE",-1434910.85372762,-2429826.14280471
"2961","WAAPIL0011","NE","False","FALSE",-1432365.29964918,-2433362.4122326
"2962","WAAPIL0011","NW","False","FALSE",-1432464.061396,-2433373.59082891
"2963","WAAPIL0011","SE","False","FALSE",-1432354.27964025,-2433462.57331702
"2964","WAAPIL0011","SW","False","FALSE",-1432452.78923588,-2433473.41200164
"2965","WAAPIL0012","NE","False","FALSE",-1391556.00362279,-2510812.70459889
"2966","WAAPIL0012","NW","False","FALSE",-1391653.700475,-2510822.58634985
"2967","WAAPIL0012","SE","False","FALSE",-1391544.40056442,-2510912.60728594
"2968","WAAPIL0012","SW","False","FALSE",-1391643.16487625,-2510923.22758075
"2969","WAAPIL0013","NE","False","FALSE",-1393738.81701025,-2509922.76453903
"2970","WAAPIL0013","NW","False","FALSE",-1393836.6815228,-2509933.92874786
"2971","WAAPIL0013","SE","False","FALSE",-1393726.85807008,-2510023.25215317
"2972","WAAPIL0013","SW","False","FALSE",-1393825.91281939,-2510033.9196522
"2973","WAAPIL0014","NE","False","FALSE",-1400435.02174158,-2513458.38457247
"2974","WAAPIL0014","NW","False","FALSE",-1400533.24303375,-2513468.70357
"2975","WAAPIL0014","SE","False","FALSE",-1400423.89246053,-2513558.65267802
"2976","WAAPIL0014","SW","False","FALSE",-1400522.73549681,-2513571.73995502
"2977","WAAPIL0015","NE","False","FALSE",-1430048.10143243,-2513707.04048887
"2978","WAAPIL0015","NW","False","FALSE",-1430146.84441672,-2513717.95463419
"2979","WAAPIL0015","SE","False","FALSE",-1430036.98488376,-2513807.61818123
"2980","WAAPIL0015","SW","False","FALSE",-1430135.4435332,-2513818.50089768
"2981","WAAPIL0016","NE","False","FALSE",-1395004.72331403,-2522732.6313872
"2982","WAAPIL0016","NW","False","FALSE",-1395104.55411589,-2522743.090398
"2983","WAAPIL0016","SE","False","FALSE",-1394994.84000675,-2522832.10954723
"2984","WAAPIL0016","SW","False","FALSE",-1395094.17996505,-2522841.8917218
"2985","WAAPIL0017","NE","False","FALSE",-1325191.24425207,-2449167.28700573
"2986","WAAPIL0017","NW","False","FALSE",-1325289.95136274,-2449177.03614969
"2987","WAAPIL0017","SE","False","FALSE",-1325180.81170126,-2449266.92846455
"2988","WAAPIL0017","SW","False","FALSE",-1325279.12869641,-2449277.57167901
"2989","WAAPIL0018","NE","False","FALSE",-1326556.42796305,-2471945.83681628
"2990","WAAPIL0018","NW","False","FALSE",-1326655.20517662,-2471955.93206425
"2991","WAAPIL0018","SE","False","FALSE",-1326545.89144326,-2472046.12283617
"2992","WAAPIL0018","SW","False","FALSE",-1326644.95237624,-2472056.24707978
"2993","WAAPIL0019","NE","False","FALSE",-1324371.91978866,-2468060.78064905
"2994","WAAPIL0019","NW","False","FALSE",-1324470.53641312,-2468069.90466224
"2995","WAAPIL0019","SW","False","FALSE",-1324460.81010387,-2468170.89133389
"2996","WAAPIL0019","SE","True","NA",-1324360.81010387,-2468170.89133389
"2997","WAAPIL0020","NE","False","FALSE",-1525483.00621572,-2412767.66505583
"2998","WAAPIL0020","NW","False","FALSE",-1525581.95818426,-2412779.24186167
"2999","WAAPIL0020","SE","False","FALSE",-1525471.02758214,-2412867.66722442
"3000","WAAPIL0020","SW","False","FALSE",-1525569.96858537,-2412879.24274522
"3001","WAAPIL0021","NE","False","FALSE",-1526028.9951426,-2411933.26697737
"3002","WAAPIL0021","NW","False","FALSE",-1526128.22903599,-2411944.88017989
"3003","WAAPIL0021","SE","False","FALSE",-1526017.85011197,-2412033.36639762
"3004","WAAPIL0021","SW","False","FALSE",-1526116.48580419,-2412045.22185615
"3005","WAAPIL0022","NE","False","FALSE",-1528272.50319803,-2409385.42927662
"3006","WAAPIL0022","NW","False","FALSE",-1528369.06258769,-2409395.49599339
"3007","WAAPIL0022","SE","False","FALSE",-1528259.1858052,-2409484.33416854
"3008","WAAPIL0022","SW","False","FALSE",-1528358.25812139,-2409497.50224022
"3009","WAAPIL0023","NE","False","FALSE",-1357184.76950514,-2466067.82475296
"3010","WAAPIL0023","NW","False","FALSE",-1357282.55986714,-2466077.1098748
"3011","WAAPIL0023","SE","False","FALSE",-1357174.62830229,-2466167.51457794
"3012","WAAPIL0023","SW","False","FALSE",-1357272.54126785,-2466178.37223853
"3013","WAAPIL0024","NE","False","FALSE",-1315172.05880884,-2485557.9172266
"3014","WAAPIL0024","NW","False","FALSE",-1315272.45642373,-2485564.98122732
"3015","WAAPIL0024","SE","False","FALSE",-1315161.81866732,-2485658.87727648
"3016","WAAPIL0024","SW","False","FALSE",-1315260.46018433,-2485669.19480741
"3017","WAAPIL0025","NE","False","FALSE",-1249290.04751756,-2506112.74103494
"3018","WAAPIL0025","NW","False","FALSE",-1249389.40580337,-2506122.32946765
"3019","WAAPIL0025","SE","False","FALSE",-1249279.71386653,-2506210.92288817
"3020","WAAPIL0025","SW","False","FALSE",-1249378.90256734,-2506222.3666348
"3021","WAAPIL0026","NE","False","FALSE",-1256483.35007952,-2513401.86951914
"3022","WAAPIL0026","NW","False","FALSE",-1256582.12543271,-2513411.14979939
"3023","WAAPIL0026","SE","False","FALSE",-1256473.62731867,-2513501.99058119
"3024","WAAPIL0026","SW","False","FALSE",-1256572.0882989,-2513511.55250959
"3025","WAAPIL0027","NE","False","FALSE",-1242851.69365968,-2503623.42135866
"3026","WAAPIL0027","NW","False","FALSE",-1242950.25950112,-2503632.57036479
"3027","WAAPIL0027","SE","False","FALSE",-1242842.05397528,-2503723.85152525
"3028","WAAPIL0027","SW","False","FALSE",-1242940.27589101,-2503733.59174096
